../data/final_raw_data/img/00001.jpg,1,0.229,0.558,0.165,0.258
../data/final_raw_data/img/00002.jpg,1,0.594,0.45,0.079,0.15
../data/final_raw_data/img/00003.jpg,0,0,0,0,0
../data/final_raw_data/img/00004.jpg,1,0.444,0.731,0.44,0.177
../data/final_raw_data/img/00005.jpg,1,0.008,0.36,0.281,0.281
../data/final_raw_data/img/00006.jpg,1,0.204,0.01,0.479,0.54
../data/final_raw_data/img/00007.jpg,0,0,0,0,0
../data/final_raw_data/img/00008.jpg,1,0.546,0.379,0.223,0.188
../data/final_raw_data/img/00009.jpg,1,0.294,0.596,0.05,0.152
../data/final_raw_data/img/00010.jpg,1,0.365,0.29,0.275,0.323
../data/final_raw_data/img/00011.jpg,1,0.346,0.431,0.017,0.048
../data/final_raw_data/img/00012.jpg,1,0.192,0.269,0.548,0.498
../data/final_raw_data/img/00013.jpg,1,0.202,0.113,0.787,0.773
../data/final_raw_data/img/00014.jpg,1,0.415,0.483,0.225,0.25
../data/final_raw_data/img/00015.jpg,1,0.717,0.335,0.181,0.21
../data/final_raw_data/img/00016.jpg,1,0.629,0.396,0.117,0.344
../data/final_raw_data/img/00017.jpg,1,0.467,0.333,0.212,0.106
../data/final_raw_data/img/00018.jpg,1,0.215,0.717,0.156,0.119
../data/final_raw_data/img/00019.jpg,1,0.773,0.237,0.185,0.181
../data/final_raw_data/img/00020.jpg,1,0.46,0.008,0.338,0.438
../data/final_raw_data/img/00021.jpg,1,0.227,0.015,0.517,0.863
../data/final_raw_data/img/00022.jpg,1,0.338,0.09,0.35,0.548
../data/final_raw_data/img/00023.jpg,0,0,0,0,0
../data/final_raw_data/img/00024.jpg,1,0.006,0.008,0.988,0.598
../data/final_raw_data/img/00025.jpg,0,0,0,0,0
../data/final_raw_data/img/00026.jpg,1,0.34,0.25,0.188,0.248
../data/final_raw_data/img/00027.jpg,1,0.065,0.24,0.233,0.548
../data/final_raw_data/img/00028.jpg,1,0.36,0.242,0.373,0.263
../data/final_raw_data/img/00029.jpg,1,0.371,0.16,0.225,0.321
../data/final_raw_data/img/00030.jpg,1,0.237,0.277,0.754,0.59
../data/final_raw_data/img/00031.jpg,0,0,0,0,0
../data/final_raw_data/img/00032.jpg,1,0.19,0.231,0.275,0.456
../data/final_raw_data/img/00033.jpg,1,0.31,0.01,0.308,0.733
../data/final_raw_data/img/00034.jpg,1,0.527,0.029,0.388,0.604
../data/final_raw_data/img/00035.jpg,1,0.271,0.644,0.327,0.244
../data/final_raw_data/img/00036.jpg,1,0.431,0.008,0.4,0.456
../data/final_raw_data/img/00037.jpg,1,0.331,0.31,0.152,0.123
../data/final_raw_data/img/00038.jpg,1,0.048,0.037,0.265,0.619
../data/final_raw_data/img/00039.jpg,1,0.248,0.188,0.223,0.575
../data/final_raw_data/img/00040.jpg,1,0.233,0.362,0.287,0.283
../data/final_raw_data/img/00041.jpg,1,0.419,0.517,0.177,0.217
../data/final_raw_data/img/00042.jpg,1,0.037,0.06,0.829,0.535
../data/final_raw_data/img/00043.jpg,1,0.573,0.438,0.11,0.215
../data/final_raw_data/img/00044.jpg,1,0.479,0.006,0.512,0.585
../data/final_raw_data/img/00045.jpg,0,0,0,0,0
../data/final_raw_data/img/00046.jpg,1,0.317,0.069,0.231,0.304
../data/final_raw_data/img/00047.jpg,1,0.438,0.015,0.554,0.94
../data/final_raw_data/img/00048.jpg,1,0.679,0.523,0.081,0.146
../data/final_raw_data/img/00049.jpg,0,0,0,0,0
../data/final_raw_data/img/00050.jpg,1,0.294,0.46,0.083,0.138
../data/final_raw_data/img/00051.jpg,1,0.492,0.481,0.438,0.421
../data/final_raw_data/img/00052.jpg,1,0.442,0.192,0.21,0.308
../data/final_raw_data/img/00053.jpg,1,0.45,0.55,0.129,0.19
../data/final_raw_data/img/00054.jpg,1,0.004,0.212,0.983,0.379
../data/final_raw_data/img/00055.jpg,1,0.258,0.429,0.185,0.29
../data/final_raw_data/img/00056.jpg,1,0.156,0.315,0.331,0.508
../data/final_raw_data/img/00057.jpg,1,0.004,0.308,0.777,0.685
../data/final_raw_data/img/00058.jpg,1,0.519,0.325,0.058,0.181
../data/final_raw_data/img/00059.jpg,1,0.358,0.263,0.292,0.446
../data/final_raw_data/img/00060.jpg,1,0.406,0.21,0.342,0.546
../data/final_raw_data/img/00061.jpg,1,0.269,0.502,0.154,0.115
../data/final_raw_data/img/00062.jpg,1,0.381,0.035,0.298,0.602
../data/final_raw_data/img/00063.jpg,1,0.192,0.244,0.177,0.117
../data/final_raw_data/img/00064.jpg,1,0.256,0.652,0.715,0.235
../data/final_raw_data/img/00065.jpg,0,0,0,0,0
../data/final_raw_data/img/00066.jpg,0,0,0,0,0
../data/final_raw_data/img/00067.jpg,1,0.6,0.502,0.073,0.094
../data/final_raw_data/img/00068.jpg,1,0.094,0.165,0.644,0.354
../data/final_raw_data/img/00069.jpg,1,0.456,0.171,0.119,0.198
../data/final_raw_data/img/00070.jpg,1,0.54,0.485,0.035,0.048
../data/final_raw_data/img/00071.jpg,1,0.283,0.004,0.412,0.906
../data/final_raw_data/img/00072.jpg,1,0.183,0.575,0.306,0.094
../data/final_raw_data/img/00073.jpg,1,0.217,0.156,0.302,0.581
../data/final_raw_data/img/00074.jpg,1,0.613,0.227,0.148,0.119
../data/final_raw_data/img/00075.jpg,1,0.215,0.473,0.071,0.108
../data/final_raw_data/img/00076.jpg,1,0.273,0.131,0.106,0.135
../data/final_raw_data/img/00077.jpg,1,0.487,0.744,0.129,0.194
../data/final_raw_data/img/00078.jpg,1,0.169,0.171,0.31,0.458
../data/final_raw_data/img/00079.jpg,0,0,0,0,0
../data/final_raw_data/img/00080.jpg,1,0.083,0.029,0.906,0.783
../data/final_raw_data/img/00081.jpg,1,0.342,0.021,0.362,0.683
../data/final_raw_data/img/00082.jpg,1,0.392,0.271,0.544,0.379
../data/final_raw_data/img/00083.jpg,1,0.446,0.404,0.067,0.113
../data/final_raw_data/img/00084.jpg,0,0,0,0,0
../data/final_raw_data/img/00085.jpg,1,0.244,0.279,0.498,0.167
../data/final_raw_data/img/00086.jpg,0,0,0,0,0
../data/final_raw_data/img/00087.jpg,1,0.11,0.769,0.44,0.183
../data/final_raw_data/img/00088.jpg,1,0.221,0.273,0.11,0.127
../data/final_raw_data/img/00089.jpg,0,0,0,0,0
../data/final_raw_data/img/00090.jpg,1,0.081,0.008,0.302,0.754
../data/final_raw_data/img/00091.jpg,1,0.519,0.256,0.067,0.146
../data/final_raw_data/img/00092.jpg,1,0.273,0.031,0.617,0.752
../data/final_raw_data/img/00093.jpg,0,0,0,0,0
../data/final_raw_data/img/00094.jpg,1,0.348,0.015,0.215,0.246
../data/final_raw_data/img/00095.jpg,1,0.55,0.044,0.2,0.531
../data/final_raw_data/img/00096.jpg,1,0.369,0.646,0.229,0.19
../data/final_raw_data/img/00097.jpg,1,0.192,0.215,0.09,0.121
../data/final_raw_data/img/00098.jpg,1,0.285,0.419,0.279,0.258
../data/final_raw_data/img/00099.jpg,1,0.471,0.429,0.113,0.25
../data/final_raw_data/img/00100.jpg,0,0,0,0,0
../data/final_raw_data/img/00101.jpg,1,0.456,0.694,0.069,0.142
../data/final_raw_data/img/00102.jpg,1,0.083,0.156,0.575,0.688
../data/final_raw_data/img/00103.jpg,1,0.252,0.083,0.662,0.671
../data/final_raw_data/img/00104.jpg,1,0.41,0.123,0.319,0.39
../data/final_raw_data/img/00105.jpg,1,0.425,0.01,0.469,0.673
../data/final_raw_data/img/00106.jpg,1,0.115,0.01,0.346,0.537
../data/final_raw_data/img/00107.jpg,1,0.125,0.542,0.579,0.367
../data/final_raw_data/img/00108.jpg,1,0.444,0.5,0.24,0.104
../data/final_raw_data/img/00109.jpg,1,0.331,0.01,0.252,0.575
../data/final_raw_data/img/00110.jpg,1,0.229,0.002,0.762,0.771
../data/final_raw_data/img/00111.jpg,1,0.556,0.454,0.169,0.177
../data/final_raw_data/img/00112.jpg,1,0.26,0.235,0.16,0.181
../data/final_raw_data/img/00113.jpg,0,0,0,0,0
../data/final_raw_data/img/00114.jpg,1,0.377,0.148,0.546,0.617
../data/final_raw_data/img/00115.jpg,1,0.19,0.006,0.802,0.79
../data/final_raw_data/img/00116.jpg,0,0,0,0,0
../data/final_raw_data/img/00117.jpg,1,0.252,0.008,0.49,0.765
../data/final_raw_data/img/00118.jpg,1,0.006,0.023,0.988,0.556
../data/final_raw_data/img/00119.jpg,1,0.542,0.694,0.065,0.044
../data/final_raw_data/img/00120.jpg,1,0.156,0.148,0.223,0.452
../data/final_raw_data/img/00121.jpg,1,0.042,0.292,0.154,0.446
../data/final_raw_data/img/00122.jpg,1,0.519,0.546,0.077,0.071
../data/final_raw_data/img/00123.jpg,1,0.362,0.688,0.05,0.065
../data/final_raw_data/img/00124.jpg,0,0,0,0,0
../data/final_raw_data/img/00125.jpg,0,0,0,0,0
../data/final_raw_data/img/00126.jpg,1,0.4,0.39,0.271,0.202
../data/final_raw_data/img/00127.jpg,1,0.317,0.075,0.573,0.725
../data/final_raw_data/img/00128.jpg,1,0.517,0.565,0.025,0.033
../data/final_raw_data/img/00129.jpg,1,0.477,0.333,0.121,0.312
../data/final_raw_data/img/00130.jpg,1,0.19,0.35,0.577,0.229
../data/final_raw_data/img/00131.jpg,1,0.5,0.479,0.075,0.081
../data/final_raw_data/img/00132.jpg,0,0,0,0,0
../data/final_raw_data/img/00133.jpg,1,0.283,0.037,0.317,0.704
../data/final_raw_data/img/00134.jpg,1,0.298,0.642,0.202,0.135
../data/final_raw_data/img/00135.jpg,1,0.031,0.113,0.963,0.746
../data/final_raw_data/img/00136.jpg,1,0.398,0.1,0.24,0.423
../data/final_raw_data/img/00137.jpg,0,0,0,0,0
../data/final_raw_data/img/00138.jpg,1,0.84,0.346,0.152,0.219
../data/final_raw_data/img/00139.jpg,1,0.004,0.212,0.781,0.765
../data/final_raw_data/img/00140.jpg,1,0.267,0.013,0.379,0.717
../data/final_raw_data/img/00141.jpg,1,0.335,0.454,0.108,0.075
../data/final_raw_data/img/00142.jpg,1,0.125,0.558,0.067,0.087
../data/final_raw_data/img/00143.jpg,1,0.698,0.621,0.037,0.029
../data/final_raw_data/img/00144.jpg,0,0,0,0,0
../data/final_raw_data/img/00145.jpg,1,0.477,0.227,0.138,0.277
../data/final_raw_data/img/00146.jpg,1,0.398,0.344,0.348,0.325
../data/final_raw_data/img/00147.jpg,1,0.49,0.21,0.171,0.231
../data/final_raw_data/img/00148.jpg,1,0.163,0.565,0.625,0.204
../data/final_raw_data/img/00149.jpg,0,0,0,0,0
../data/final_raw_data/img/00150.jpg,1,0.01,0.3,0.713,0.331
../data/final_raw_data/img/00151.jpg,1,0.356,0.212,0.263,0.4
../data/final_raw_data/img/00152.jpg,1,0.525,0.019,0.275,0.435
../data/final_raw_data/img/00153.jpg,1,0.383,0.354,0.215,0.275
../data/final_raw_data/img/00154.jpg,1,0.548,0.123,0.206,0.319
../data/final_raw_data/img/00155.jpg,1,0.298,0.294,0.171,0.35
../data/final_raw_data/img/00156.jpg,1,0.454,0.458,0.1,0.192
../data/final_raw_data/img/00157.jpg,1,0.673,0.273,0.219,0.252
../data/final_raw_data/img/00158.jpg,1,0.373,0.021,0.467,0.867
../data/final_raw_data/img/00159.jpg,1,0.179,0.004,0.602,0.64
../data/final_raw_data/img/00160.jpg,1,0.331,0.494,0.131,0.144
../data/final_raw_data/img/00161.jpg,1,0.354,0.127,0.229,0.471
../data/final_raw_data/img/00162.jpg,1,0.008,0.008,0.938,0.567
../data/final_raw_data/img/00163.jpg,1,0.427,0.398,0.24,0.152
../data/final_raw_data/img/00164.jpg,0,0,0,0,0
../data/final_raw_data/img/00165.jpg,1,0.004,0.217,0.729,0.783
../data/final_raw_data/img/00166.jpg,1,0.396,0.692,0.219,0.123
../data/final_raw_data/img/00167.jpg,1,0.606,0.575,0.092,0.106
../data/final_raw_data/img/00168.jpg,1,0.356,0.092,0.273,0.519
../data/final_raw_data/img/00169.jpg,1,0.429,0.398,0.033,0.077
../data/final_raw_data/img/00170.jpg,1,0.377,0.362,0.404,0.188
../data/final_raw_data/img/00171.jpg,1,0.331,0.206,0.281,0.765
../data/final_raw_data/img/00172.jpg,1,0.379,0.05,0.323,0.581
../data/final_raw_data/img/00173.jpg,1,0.073,0.354,0.756,0.456
../data/final_raw_data/img/00174.jpg,1,0.113,0.01,0.425,0.925
../data/final_raw_data/img/00175.jpg,1,0.315,0.606,0.146,0.131
../data/final_raw_data/img/00176.jpg,1,0.01,0.613,0.981,0.183
../data/final_raw_data/img/00177.jpg,1,0.037,0.006,0.631,0.983
../data/final_raw_data/img/00178.jpg,1,0.571,0.019,0.377,0.498
../data/final_raw_data/img/00179.jpg,1,0.554,0.273,0.146,0.235
../data/final_raw_data/img/00180.jpg,1,0.35,0.533,0.3,0.123
../data/final_raw_data/img/00181.jpg,1,0.062,0.01,0.273,0.302
../data/final_raw_data/img/00182.jpg,1,0.4,0.431,0.183,0.208
../data/final_raw_data/img/00183.jpg,1,0.085,0.019,0.552,0.894
../data/final_raw_data/img/00184.jpg,0,0,0,0,0
../data/final_raw_data/img/00185.jpg,0,0,0,0,0
../data/final_raw_data/img/00186.jpg,0,0,0,0,0
../data/final_raw_data/img/00187.jpg,1,0.048,0.54,0.946,0.219
